id,age,death_date,age_standard_deviation,age_at_death,latitude,longitude,y_haplogroup,mtdna_haplogroup
mixe0007,0,2023,0,..,16.95,-96.58333333,n/a (female),..
S_Mixe-2,0,2023,0,..,16.95,-96.58333333,n/a (female),..
S_Mixe-3,0,2023,0,..,16.95,-96.58333333,n/a (female),..
S_Mixtec-1,0,2023,0,..,17,-97,..,..
S_Mixtec-2,0,2023,0,..,17,-97,n/a (female),..
I10420,3950,-1927,577,adult; 40-45 yrs.,45.845833,28.194722,n/a (female),V7
I10421,3950,-1927,577,Old adult; 50-60 yrs.,45.845833,28.194722,..,U2e2a
I10397,3950,-1927,577,adult ,45.46,28.34,..,H5a1a
I10439,3950,-1927,577,adult; 20+ yrs.,45.845833,28.194722,..,R1a1a
cim357,2808,-785,34,..,46.4107,29.4901,..,H9a
cim358,2822,-799,38,..,46.4107,29.4901,..,C5c
cim359,2875,-852,51,..,47.3753,29.0907,n/a (female),R
scy193,2225,-202,72,..,46.6684,29.8001,..,U5a2a1
scy303,2231,-208,54,..,46.6684,29.8001,n/a (female),U5a1a2b
scy332,1616,407,48,..,46.6684,29.8001,n/a (female),M10a1a1a
scy192,2225,-202,72,..,46.6684,29.8001,n/a (female),H8c
scy197,2225,-202,72,..,46.6684,29.8001,..,U5a1a1
scy300,2250,-227,60,..,46.6684,29.8001,n/a (female),H5b
scy301,2237,-214,56,..,46.6684,29.8001,..,U5b2a3
scy304,2213,-190,66,..,46.6684,29.8001,..,U4
scy305,2254,-231,61,..,46.6684,29.8001,..,U5a2b
scy311,2235,-212,57,..,46.6684,29.8001,n/a (female),T2b
I20071,2749,-726,8,..,46.963223,28.708454,n/a (female),G2a3
I20086,2824,-801,30,adult; 20-30 yrs.,46.646667,29.808611,..,T2b
I10438,3450,-1427,115,Young adult; 20-25 yrs.,45.845833,28.194722,..,U8a1a1
I12510,4003,-1980,53,adult; 50+ yrs.,47.919275,28.85375278,n/a (female),H13a2b2a
I20077,4450,-2427,173,adult ,46.613002,28.465447,..,W6
I20083,4450,-2427,173,..,46.848186,29.596806,..,H6a1a
I20088,4660,-2637,87,adult; 25-35 yrs.,46.5022902,29.866422,n/a (female),N1a1b
I20082,4450,-2427,173,..,46.848186,29.596806,..,n/a (<2x)
I7862,3456,-1433,29,adult; 40-45 yrs.,45.845833,28.194722,n/a  (sex unknown),n/a (<2x)
I10412,3900,-1877,144,Adolescent,45.845833,28.194722,n/a (female),H2a2b
I10436,3900,-1877,144,Old adult; 50-60 yrs.,45.845833,28.194722,..,U3a'c
I10449,3900,-1877,144,Young adult; 30-35 yrs.,47.34,28.33,..,U5a2+16294
HGDP01223,0,2023,0,..,45,111,n/a (female),..
HGDP01228,0,2023,0,..,45,111,..,..
HGDP01223,0,2023,0,..,45,111,n/a (female),..
HGDP01225,0,2023,0,..,45,111,..,..
HGDP01227,0,2023,0,..,45,111,..,..
HGDP01228,0,2023,0,..,45,111,..,..
HGDP01231,0,2023,0,..,45,111,n/a (female),..
HGDP01232,0,2023,0,..,45,111,n/a (female),..
NOM001,1250,773,115,..,47.450958,103.148961,..,U7a3a
OLN002,1075,948,101,..,47.11078,102.078841,n/a (female),T1a1
OLN004,1075,948,101,..,47.11078,102.078841,n/a (female),H4a1a1a
OLN005,1075,948,101,..,47.11078,102.078841,..,H6b
OLN010,1075,948,101,..,47.11078,102.078841,..,G3a3
OLN011,1075,948,101,..,47.11078,102.078841,..,B5b2a
OLN012,1075,948,101,..,47.11078,102.078841,n/a (female),D4j10
OLN003,1088,935,51,..,47.11078,102.078841,..,T1a1
OLN001,1075,948,101,..,47.11078,102.078841,n/a  (sex unknown),..
OLN007,1075,948,101,..,47.11078,102.078841,..,D4
OLN008,1075,948,101,..,47.11078,102.078841,n/a (female),D4i
OLN009,1075,948,101,..,47.11078,102.078841,n/a (female),J1b1b1
DEE001,540,1483,20,..,48.604508,101.937847,n/a (female),B4d1'2'3
KGK001,700,1323,144,..,47.55361111,102.6383333,n/a (female),D4b1a2a1
KNU001,700,1323,144,..,48.090861,100.542217,n/a (female),F1b1f
TSB001,1231,792,38,..,47.11078,102.078841,..,H14b
TSI001,2797,-774,30,..,47.11078,102.078841,n/a (female),F1b1f
ERM001,5653,-3630,47,..,48.5147146,101.3076552,n/a (female),A12
HUD001,2000,23,87,..,47.834494,101.714282,n/a (female),K1a19
NAI001,2000,23,87,..,48.590448,101.860484,..,K1a12a1a
NAI002,2000,23,87,..,48.590448,101.860484,..,C4a2c1
SOL001,2000,23,87,..,47.742186,101.773072,n/a (female),I4a
EME002,2000,23,87,..,47.783028,101.993111,n/a (female),B5a2a1b
BUR003,1800,223,173,..,47.799255,102.361242,..,J2b1a2a
TMI001,1919,104,33,..,47.799255,102.361242,n/a (female),J2b1a2a
BUR001,1993,30,35,..,47.799255,102.361242,n/a (female),T2b
BUR002,1800,223,173,..,47.799255,102.361242,..,U2e1
BUR004,1919,104,33,..,47.799255,102.361242,n/a (female),G2a5
TUH001,1800,223,173,..,47.799255,102.361242,..,B5a2a1a
TUH002,1800,223,173,..,47.799255,102.361242,..,B5a2a1a
TUK001,1623,400,45,..,47.799255,102.361242,n/a (female),H2a2b
TUK002,1800,223,173,..,47.799255,102.361242,..,B5b2a2
TUK003,1800,223,173,..,47.799255,102.361242,n/a (female),J1d5
I12973,3226,-1203,56,..,49.41,102.69,..,D4j
SHT001,5009,-2986,101,..,46.30561667,100.7613889,..,N1a1a1a1
SHT002,4996,-2973,95,..,46.30561667,100.7613889,..,U5a1
TUM001,1250,773,115,..,47.955114,104.642344,..,F1c1a1
ZAA001,1075,948,188,..,47.854689,104.04602,n/a (female),A24
ZAA002,1324,699,17,..,47.854689,104.04602,..,C4a2a1
ZAA003,867,1156,42,..,47.854689,104.04602,n/a (female),F2a
ZAA004,1075,948,188,..,47.854689,104.04602,..,D4b1a2a1
ZAA005,850,1173,36,..,47.854689,104.04602,..,D4c1b1
ZAA007,1227,796,32,..,47.854689,104.04602,n/a (female),D4l2
ULA001,846,1177,42,..,47.92896,104.52427,..,Y1a
ZAR002,700,1323,144,..,48.236445,103.886954,n/a (female),F1
BAM001,2000,23,87,..,48.595494,102.830353,n/a (female),D4j3
BTO001,2000,23,87,..,49.481983,103.366193,..,Z4a
UVG001,2000,23,87,..,48.092111,104.158389,n/a (female),G2a2
I6221,4996,-2973,95,..,46.4,100.82,..,U5a1+@16192
I6222,5009,-2986,101,..,46.4,100.82,..,R
I13957,4625,-2602,92,..,49.336,88.712,..,G2a+152
TSA001,700,1323,144,..,49.14463,114.877124,..,T1a1
TSA002,700,1323,144,..,49.14463,114.877124,..,D4o2a
TSA003,700,1323,144,..,49.14463,114.877124,..,D4j3
TSA005,700,1323,144,..,49.14463,114.877124,..,Z1a
TSA006,700,1323,144,..,49.14463,114.877124,n/a (female),F1b1f
TSA007,700,1323,144,..,49.14463,114.877124,n/a (female),M8a2'3
UGO001,700,1323,144,..,47.90222222,112.9366667,n/a (female),K2a5b
TSA004,700,1323,144,..,49.14463,114.877124,..,D4a1
UGO002,700,1323,144,..,47.90222222,112.9366667,..,U5a1a1
SOU001,6529,-4506,55,..,48.070382,114.666095,n/a (female),F1b1
SAN001,1890,133,31,..,47.922006,112.966168,n/a (female),F1b1e
ZAM001,700,1323,144,..,45.530682,104.074358,..,D4q
ZAM002,700,1323,144,..,45.530682,104.074358,..,B6a
I6358,7167,-5144,436,..,48.29,115.1,n/a (female),F1b1+@152
I7021,7050,-5027,68,..,47.999722,113.933333,..,D4h4
I12957,4462,-2439,40,..,46.12,91.57,..,T1a1
I12978,4472,-2449,31,..,46.12,91.57,..,C4+152
I12957,4462,-2439,40,..,46.12105,91.571833,..,T1a1
I12977,4822,-2799,43,..,49.359,88.713,..,D4b1
I13180,4862,-2839,42,..,49.3,88.83,n/a (female),A+152+16362
I6361,4483,-2460,39,..,49.336,88.712,n/a (female),A+152+16362
I13180,4862,-2839,42,..,49.355,89.0286111,n/a (female),A
I6361,4483,-2460,36,..,49.336,88.712,n/a (female),A
I6364,2927,-904,84,..,45.39,90.798,n/a (female),M9a1a1c1
I13504,2368,-345,29,..,50.7,99.2,..,W
I13965,2270,-247,61,..,48.68,88.38,n/a (female),G2a1
I14194,2834,-811,35,..,46.77,111.6,n/a (female),C4a1
I6263,2221,-198,61,..,48.68,88.38,n/a (female),H5a1
I12970,2286,-263,60,..,49.96,92.05,..,A8a
I6224,2225,-202,50,..,49.96,92.05,..,T2b34
I6225,2225,-202,72,..,49.96,92.05,..,T2b34
I6226,2220,-197,60,..,49.96,92.05,n/a (female),H91
I6230,2131,-108,75,..,49.96,92.05,..,U2e1h
I6231,2218,-195,64,..,49.96,92.05,..,F1b1b
I6232,2239,-216,56,..,49.96,92.05,..,U4b1a1a1
I6233,2225,-202,50,..,49.96,92.05,..,F1b1+@152
I6356,2250,-227,58,..,49.96,92.05,..,C4a1a3
I7022,2244,-221,58,..,49.96,92.05,..,C4a1a+195
I7023,2226,-203,50,..,49.96,92.05,n/a (female),H
I7024,2244,-221,58,..,49.96,92.05,..,R1b1
I7027,2278,-255,61,..,49.96,92.05,..,T1a1
I7028,2232,-209,53,..,49.96,92.05,n/a (female),H2a2a
I7029,2225,-202,59,..,49.96,92.05,..,U4a1
I7030,2244,-221,58,..,49.96,92.05,..,D4b1a2a1
I12956,2326,-303,37,..,49.96,92.05,..,n/a (<2x)
I7026,2222,-199,64,..,49.96,92.05,..,C4a1a+195
I12960,3332,-1309,41,..,46.92,102.76,..,C4a1a+195
I12969,3001,-978,42,..,47.178056,109.189444,..,F1b1+@152
I12971,2849,-826,40,..,49.15,114.87,n/a (female),D4j7
I13178,2923,-900,33,..,48.57,111.08,n/a (female),R
I13963,2829,-806,33,..,47.19,109.19,n/a (female),C5b1b
I6349,2781,-758,28,..,45.304167,113.848611,..,D4m2
I6352,2949,-926,42,..,46.8975,102.766667,..,F1b1b
I6353,2902,-879,32,..,46.8975,102.766667,..,G2b2
I6357,2700,-677,202,..,47.7,106.4,n/a (female),D4b2
I6359,2700,-677,202,..,50.117222,100.045833,..,C5c
I6365,2744,-721,8,..,49.656,99.927,..,D4o1
I6369,2554,-531,99,..,47.381667,110.316944,n/a (female),B5b
I7032,2849,-826,40,..,48.6925,110.192778,n/a (female),C4a2a1
I6368,2630,-607,74,..,47.178056,109.189444,n/a (female),L3
I6228,1919,104,33,..,49.96,92.05,..,D4j12
I13175,1483,540,41,..,45.39,90.798,..,D4b1a2a
I17652,2858,-835,38,..,48.622122,110.620651,n/a (female),..
CHD001,700,1323,144,..,47.27111,110.53331,n/a (female),F1g
RAH001,700,1323,144,..,47.216628,108.971538,n/a (female),F1b1e
DOL001,2000,23,87,..,47.216628,108.971538,n/a (female),C4a1a
JAG001,2082,-59,45,..,47.8130833,108.531944,..,F1b1f
JAA001,2051,-28,57,..,47.8130833,108.531944,n/a (female),M10a1b
DUU001,1941,82,31,..,47.395917,109.814697,n/a (female),D4b1a2a1
DUU002,704,1319,15,..,47.395917,109.814697,..,F2a
IAG001,4466,-2443,35,..,46.12105,91.571833,..,T2b2
KHL001,700,1323,144,..,46.691222,92.794282,n/a (female),F1b1b
TAH002,700,1323,144,..,47.059972,91.842502,..,B4b1b
BER002,3168,-1145,58,..,47.059972,91.842502,..,T1a1
SBG001,3314,-1291,46,..,47.059972,91.842502,..,G2b2
ULI001,3131,-1108,57,..,45.85636,91.931779,..,U2e1
ULI002,1248,775,42,..,45.85636,91.931779,..,B4c1a2a
ULI003,3046,-1023,51,..,45.85636,91.931779,n/a (female),H6a1b2
KHO001,746,1277,28,..,47.059972,91.842502,..,D4
KHO006,1875,148,707,..,47.059972,91.842502,..,C5b1b
KHO007,1864,159,28,..,47.059972,91.842502,..,..
KHI001,2930,-907,43,..,47.059972,91.842502,..,R11
TAK001,2000,23,87,..,47.403058,92.104914,n/a (female),G2a1
KHV002,700,1323,144,..,51.464836,100.704703,..,C5a1
MRI001,700,1323,144,..,49.43609,101.460843,..,D4m
UUS001,600,1423,58,..,49.40223,100.41281,..,D5a2a
UUS002,604,1419,33,..,49.40223,100.41281,..,X2d1
AST001,2056,-33,35,..,49.27472222,101.4963889,n/a (female),I1a
SKT001,2051,-28,57,..,49.162275,101.424353,n/a (female),U5a1i
SKT003,2051,-28,57,..,49.162275,101.424353,n/a (female),I1a
SKT008,2051,-28,57,..,49.162275,101.424353,..,H
SKT009,2051,-28,57,..,49.162275,101.424353,..,I1a
SKT010,2176,-153,83,..,49.162275,101.424353,n/a (female),I1a
SKT002,2103,-80,58,..,49.162275,101.424353,..,G2a1e
SKT004,2051,-28,57,..,49.162275,101.424353,n/a (female),U2e1a1
SKT005,2051,-28,57,..,49.162275,101.424353,..,F1b1f
SKT007,2051,-28,57,..,49.162275,101.424353,..,C4
SKT012,2051,-28,57,..,49.162275,101.424353,..,C4a1a4a
SKT006,2048,-25,34,..,49.162275,101.424353,..,G2a1e
I12975,3110,-1087,42,..,51.5,100.67,..,U5a1a2a
I13766,3208,-1185,57,..,46.426,100.817,..,C5b1b
I13767,3198,-1175,49,..,48.11,102.55,..,R1b1
I13768,3074,-1051,49,..,48.11,102.55,..,D4j1
I6262,3270,-1247,45,..,45.918477,100.83344,n/a (female),A8a1
I6264,3275,-1252,43,..,45.918477,100.83344,n/a (female),A8a1
I6347,3295,-1272,38,..,49.306389,95.448611,n/a (female),K2a5b
I6351,2885,-862,37,..,49.7,93.8,n/a (female),C4b1
I7039,3066,-1043,49,..,47.423056,92.225833,..,D4j
I13505,3001,-978,42,..,46.426,100.817,..,A+152+16362
I6362,2921,-898,31,..,46.063611,92.034167,n/a (female),D4b1
I6367,3116,-1093,41,..,48.3,89.5,..,C4a1a1
I6362,2921,-898,31,..,46.063611,92.034167,n/a (female),D4b1a2
ARS001,2880,-857,64,..,49.656833,99.726694,..,D4
ARS002,3055,-1032,81,..,49.659472,99.72775,n/a (female),D4j5
ARS003,3247,-1224,73,..,49.506111,99.69325,..,U5a2d1
ARS004,2983,-960,82,..,49.692222,99.766361,..,F2a
ARS005,3038,-1015,84,..,49.692583,99.76675,..,D4e1
ARS006,3003,-980,76,..,49.690139,99.760694,n/a (female),C4a1a+195 
ARS007,3172,-1149,83,..,49.689639,99.773611,..,A+152+16362 
ARS008,3173,-1150,83,..,49.690444,99.773917,..,C4a2c 
ARS009,2900,-877,144,..,49.657028,99.725861,n/a (female),D5a2a
ARS011,3081,-1058,79,..,49.657333,99.725944,..,..
ARS012,3229,-1206,77,..,49.657361,99.726389,n/a (female),C4a2a1 
ARS013,3279,-1256,64,..,49.6575,99.727556,n/a (female),C
ARS014,3234,-1211,76,..,49.6575,99.723667,n/a (female),C4a2c1
ARS015,3255,-1232,73,..,49.65725,99.725833,..,G3a 
ARS016,3389,-1366,61,..,49.657222,99.726,..,A+152+16362+16189 
ARS017,3256,-1233,71,..,49.657194,99.725778,n/a (female),G2a
ARS018,2951,-928,74,..,49.657167,99.725944,..,B5b1
ARS024,3171,-1148,72,..,49.695556,99.778667,n/a (female),C4a1a1 
ARS025,3263,-1240,65,..,49.683889,99.806333,..,D4b1a2a 
ARS026,2957,-934,65,..,49.694333,99.780417,..,C4a1a+195 
I13174,3410,-1387,23,..,47.069,91.83,..,U5a2
I13959,3339,-1316,41,..,47.069,91.83,n/a (female),n/a (<2x)
I12976,3332,-1309,41,..,49.359,88.713,..,U2e2a1a2
I6363,3095,-1072,43,..,45.35,90.85,..,U2e1h
I7033,3066,-1043,49,..,49.96,92.05,..,R
I12972,3347,-1324,40,..,46.77,111.6,..,D4i
I13964,3350,-1327,87,..,46.77,111.6,n/a (female),C4a1a+195
I14037,3306,-1283,39,..,46.28406,111.768265,..,M11b
I14037,3306,-1283,39,..,46.28406,111.768265,..,M11b
I12955,3824,-1801,49,..,49.7,96.8,..,D4i
I6348,3632,-1609,43,..,49.3925,102.7025,..,HV12b1
I13173,3722,-1699,58,..,47.047374,91.839556,..,H15b1
I13173,3722,-1699,58,..,47.047374,91.839556,..,H15b1
I12958,3483,-1460,41,..,47.069,91.83,n/a (female),G2a1
I11696,7528,-5505,33,..,49.3925,102.7025,..,D4j
I11697,7500,-5477,41,..,49.3925,102.7025,..,D4j8
I11698,7520,-5497,38,..,49.3925,102.7025,..,D4b1c
I13179,7515,-5492,37,..,49.53469,103.2825,n/a (female),C4a1a3
I13698,7504,-5481,40,..,49.53469,103.2825,..,F1b1+@152
I14000,7480,-5457,47,..,49.53469,103.2825,n/a (female),D4j
salkhit1,34873,-32850,285,..,48.27,112.36,n/a (female),..
BRG001,700,1323,144,..,49.223888,104.884444,n/a (female),M7b1a1a2
BRG002,700,1323,144,..,49.223888,104.884444,n/a (female),G2a5
BRG004,700,1323,144,..,49.223888,104.884444,..,D4c2a
BRG005,700,1323,144,..,49.223888,104.884444,..,G1a
KRN001,700,1323,144,..,49.744364,106.669392,..,Z3c
KRN002,700,1323,144,..,49.744364,106.669392,n/a (female),A18
YUR001,1958,65,30,..,49.744364,106.669392,..,D5a2a1
BAU001,600,1423,27,..,49.30615,105.90919,n/a (female),N1a1a1a1
BRL001,601,1422,28,..,49.30615,105.90919,n/a (female),G1a1a
BRL002,600,1423,58,..,49.30615,105.90919,n/a (female),HV6
UGU001,1225,798,30,..,49.248364,105.377512,..,D2
UGU006,1550,473,260,..,49.248364,105.377512,..,Z1a
UGU011,1550,473,260,..,49.248364,105.377512,n/a (female),HV6
UGU002,1927,96,34,..,49.248364,105.377512,..,B4a2b1
UGU003,1550,473,260,..,49.248364,105.377512,n/a (female),U3a
UGU002,1927,96,34,..,49.248364,105.377512,..,C4a1a4a
UGU005,1885,138,31,..,49.248364,105.377512,..,U4a1
UGU010,1939,84,32,..,49.248364,105.377512,..,..
DAS001,700,1323,144,..,45.354,113.858,..,N1a1a1a1a
GTO001,700,1323,144,..,45.223638,114.018014,n/a (female),M7b1b
KHN001,700,1323,144,..,46.945875,112.062105,..,D4j5a
KNN001,700,1323,144,..,46.945875,112.062105,..,Z3c
SHG001,700,1323,144,..,46.369478,113.489552,..,M9a1a
SHG002,700,1323,144,..,46.369478,113.489552,..,D4o1
SHG003,700,1323,144,..,46.369478,113.489552,..,G2a2a
SHR001,700,1323,144,..,46.971491,112.054477,..,R11a
ZAY001,700,1323,144,..,46.945875,112.062105,..,M9a1b2
BUL002,3300,-1277,375,..,46.28406,111.768265,..,M10a1b
ULN001,3239,-1216,54,..,46.28406,111.768265,..,D5a2a1b
ULN002,2100,-77,866,..,46.28406,111.768265,n/a (female),C4a1b
ULN003,3289,-1266,43,..,46.28406,111.768265,n/a (female),C4a1a
ULN004,1952,71,42,..,46.28406,111.768265,n/a (female),C5a1
ULN005,3429,-1406,39,..,46.28406,111.768265,n/a (female),D4
ULN006,2100,-77,866,..,46.28406,111.768265,n/a (female),C4
ULN007,2100,-77,866,..,46.28406,111.768265,..,D4b1a2
ULN009,2100,-77,866,..,46.28406,111.768265,n/a (female),C4a1a
ULN010,2100,-77,866,..,46.28406,111.768265,n/a (female),D5a2a
ULN011,719,1304,23,..,46.28406,111.768265,..,A2a3
ULN015,3317,-1294,47,..,46.28406,111.768265,n/a (female),D5a2a1b
BRU001,2000,23,87,..,45.905024,115.365972,..,D5b1b2
DEL001,1978,45,29,..,46.28406,111.768265,..,D4j11
TAV005,1300,723,491,..,45.357206,113.142056,..,D4j+16311
TAV006,1300,723,491,..,45.357206,113.142056,n/a (female),HV2a2
TAV011,1300,723,491,..,45.357206,113.142056,..,C4b1
TAV001,1300,723,491,..,45.357206,113.142056,..,M9a
MIT001,3010,-987,48,..,47.32965,105.665464,..,D1j
ARG001,700,1323,144,..,47.868142,105.2531,..,G2a1
ARG002,700,1323,144,..,47.868142,105.2531,n/a (female),M10a2
ARG003,700,1323,144,..,47.868142,105.2531,..,C4a2a1
BAY001,700,1323,144,..,47.721545,106.411345,..,D4e5b
ATS001,1878,145,30,..,48.867923,105.899894,n/a (female),C4a1a
SON001,2000,23,87,..,47.787778,106.608583,..,D4
DAR001,2503,-480,104,..,47.91111111,106.7486111,..,F1b1f
DAR002,2525,-502,130,..,47.91111111,106.7486111,n/a (female),A11
BAZ001,700,1323,144,..,43.199528,101.038041,n/a (female),G3a3
ERD001,700,1323,144,..,43.199528,101.038041,n/a (female),B4f
GAN002,700,1323,144,..,43.149508,102.127007,n/a (female),A11a
GUN002,700,1323,144,..,42.91305556,105.515,n/a (female),F1a1
IKU001,700,1323,144,..,43.00416667,105.4905556,n/a (female),F1b1b
SHA001,700,1323,144,..,44.082716,103.60748,..,D4a1
CHN001,2226,-203,58,..,49.997104,92.054003,..,T1a1
CHN003,2232,-209,53,..,49.997104,92.054003,..,U4a1
CHN004,1400,623,548,..,49.997104,92.054003,n/a (female),H91
CHN006,1400,623,548,..,49.997104,92.054003,n/a (female),U2e1h
CHN007,1400,623,548,..,49.997104,92.054003,..,U2e1h
CHN008,1400,623,548,..,49.997104,92.054003,..,F1b1f
CHN012,1400,623,548,..,49.997104,92.054003,..,T2b34
CHN015,1400,623,548,..,49.997104,92.054003,n/a (female),N9a9
CHN016,1400,623,548,..,49.997104,92.054003,..,A8a
CHN010,1961,62,30,..,49.997104,92.054003,..,D4j12
CHN014,574,1449,34,..,49.997104,92.054003,n/a (female),D4l2
SHU001,2929,-906,45,..,46.91096389,102.7708333,..,G2b2a
SHU002,726,1297,26,..,46.91096389,102.7708333,..,D4b2b
NRC001,700,1323,144,..,47.198607,102.806366,n/a (female),A
TEV002,2000,23,87,..,44.654209,102.060817,n/a (female),C5b
TEV003,2000,23,87,..,44.654209,102.060817,..,N9a1
DA39,1942,81,63,..,48.01777778,101.3533333,..,N9a2a
DA43,2100,-77,144,..,42.52583333,105.18,..,D4a6
DA45,2046,-23,45,..,42.52583333,105.18,..,D4b2b2b
DA38,2110,-87,74,..,49.27444444,101.7158333,n/a (female),D4b2b4
DA41,2148,-125,84,..,49.27444444,101.7158333,..,G3a3
BIL001,3297,-1274,42,..,49.351461,96.401508,n/a (female),F1b1b
KHU001,3300,-1277,375,..,49.703833,96.362028,..,C4a1a
I13170,2550,-527,115,..,42.382,18.74,n/a (female),X1'2'3
I13170,2550,-527,115,..,42.382,18.74,n/a (female),X1'2'3
RISE595,2950,-927,115,..,42.382,18.74,n/a (female),U5a2
I16994,4950,-2927,289,..,42.890889,18.870639,..,HV0a
I16995,4950,-2927,289,..,42.890889,18.870639,..,U5a1c
I13167,3090,-1067,47,Infant; 18 mo.,42.366667,18.733333,..,U5a1g
I13168,3293,-1270,41,Child,42.366667,18.733333,n/a (female),K2a
I13169,3287,-1264,39,..,42.366667,18.733333,..,U5a2d
I13171,3175,-1152,130,..,42.366667,18.733333,n/a (female),J1b1a1
I13172,3207,-1184,50,..,42.366667,18.733333,n/a (female),H
I13775,3300,-1277,58,..,42.366667,18.733333,..,U4b1a1a1
I14498,3100,-1077,87,..,42.366667,18.733333,..,W+194
I14500,3100,-1077,87,..,42.366667,18.733333,n/a (female),H1at
I14501,3175,-1152,130,..,42.366667,18.733333,n/a (female),H7c2
I13777,3300,-1277,58,..,42.366667,18.733333,..,U5a2d
I13165,3175,-1152,130,Neonate,42.366667,18.733333,n/a (female),n/a (<2x)
I13776,3300,-1277,58,..,42.366667,18.733333,n/a (female),U5a2d
I13166,3175,-1152,130,Neonate,42.366667,18.733333,..,H1u
I14499,3300,-1277,58,..,42.366667,18.733333,..,H3z1
I14497,3100,-1077,87,..,42.366667,18.733333,n/a (female),H1at
IAM.3,7210,-5187,52,..,..,..,n/a (female),M1b1*
IAM.4.plus.5,7063,-5040,59,..,..,..,..,..
IAM.6,7098,-5075,64,..,..,..,n/a (female),U6a7b2
IAM.7,6871,-4848,50,..,..,..,..,X2b
TAF009,14221,-12198,164,..,34.807812,-2.410889,..,U6a6b
TAF010,14649,-12626,241,..,34.807812,-2.410889,..,U6a7b
TAF011,14450,-12427,231,..,34.807812,-2.410889,..,U6a7
TAF013,14500,-12477,375,..,34.807812,-2.410889,..,U6a7b
TAF014,14500,-12477,375,..,34.807812,-2.410889,..,M1b
TAF015,14500,-12477,375,..,34.807812,-2.410889,..,U6a1b
TAF012,14455,-12432,207,..,34.807812,-2.410889,n/a (female),U6a7
KEB.1.plus.8,5657,-3634,42,..,..,..,n/a (female),..
KEB.4,5650,-3627,58,..,..,..,n/a (female),K1a1b1
KEB.6,5650,-3627,58,..,..,..,..,K1a4a1
BOT.1,7950,-5927,1386,..,..,..,n/a  (sex unknown),..
HGDP01261,0,2023,0,..,32,3,..,..
HGDP01270,0,2023,0,..,32,3,n/a (female),..
HGDP01271,0,2023,0,..,32,3,..,..
HGDP01253,0,2023,0,..,32,3,..,..
HGDP01274,0,2023,0,..,32,3,n/a (female),..
HGDP01253,0,2023,0,..,32,3,..,..
HGDP01254,0,2023,0,..,32,3,n/a (female),..
HGDP01255,0,2023,0,..,32,3,..,..
HGDP01256,0,2023,0,..,32,3,..,..
HGDP01257,0,2023,0,..,32,3,..,..
HGDP01258,0,2023,0,..,32,3,..,..
HGDP01259,0,2023,0,..,32,3,..,..
HGDP01262,0,2023,0,..,32,3,..,..
HGDP01263,0,2023,0,..,32,3,..,..
HGDP01264,0,2023,0,..,32,3,..,..
HGDP01265,0,2023,0,..,32,3,..,..
HGDP01266,0,2023,0,..,32,3,..,..
HGDP01267,0,2023,0,..,32,3,n/a  (sex unknown),..
HGDP01268,0,2023,0,..,32,3,..,..
HGDP01272,0,2023,0,..,32,3,..,..
HGDP01274,0,2023,0,..,32,3,n/a (female),..
HGDP01275,0,2023,0,..,32,3,n/a (female),..
HGDP01276,0,2023,0,..,32,3,n/a (female),..
HGDP01277,0,2023,0,..,32,3,n/a (female),..
HGDP01279,0,2023,0,..,32,3,..,..
HGDP01280,0,2023,0,..,32,3,n/a (female),..
HGDP01282,0,2023,0,..,32,3,..,..
HG03052,0,2023,0,..,7.875833,-11.190833,n/a (female),..
HG03054,0,2023,0,..,7.875833,-11.190833,..,..
HG03055,0,2023,0,..,7.875833,-11.190833,n/a (female),..
HG03057,0,2023,0,..,7.875833,-11.190833,..,..
HG03058,0,2023,0,..,7.875833,-11.190833,n/a (female),..
HG03060,0,2023,0,..,7.875833,-11.190833,..,..
HG03061,0,2023,0,..,7.875833,-11.190833,n/a (female),..
HG03063,0,2023,0,..,7.875833,-11.190833,..,..
HG03064,0,2023,0,..,7.875833,-11.190833,n/a (female),..
HG03066,0,2023,0,..,7.875833,-11.190833,..,..
HG03069,0,2023,0,..,7.875833,-11.190833,..,..
HG03072,0,2023,0,..,7.875833,-11.190833,..,..
HG03073,0,2023,0,..,7.875833,-11.190833,n/a (female),..
HG03074,0,2023,0,..,7.875833,-11.190833,..,..
HG03077,0,2023,0,..,7.875833,-11.190833,..,..
HG03078,0,2023,0,..,7.875833,-11.190833,..,..
HG03079,0,2023,0,..,7.875833,-11.190833,n/a (female),..
HG03081,0,2023,0,..,7.875833,-11.190833,..,..
HG03082,0,2023,0,..,7.875833,-11.190833,n/a (female),..
HG03084,0,2023,0,..,7.875833,-11.190833,..,..
HG03085,0,2023,0,..,7.875833,-11.190833,n/a (female),..
HG03086,0,2023,0,..,7.875833,-11.190833,n/a (female),..
HG03088,0,2023,0,..,7.875833,-11.190833,n/a (female),..
HG03091,0,2023,0,..,7.875833,-11.190833,n/a (female),..
HG03095,0,2023,0,..,7.875833,-11.190833,n/a (female),..
HG03096,0,2023,0,..,7.875833,-11.190833,..,..
HG03097,0,2023,0,..,7.875833,-11.190833,n/a (female),..
HG03209,0,2023,0,..,7.875833,-11.190833,..,..
HG03212,0,2023,0,..,7.875833,-11.190833,n/a (female),..
HG03224,0,2023,0,..,7.875833,-11.190833,..,..
HG03225,0,2023,0,..,7.875833,-11.190833,..,..
HG03376,0,2023,0,..,7.875833,-11.190833,..,..
